date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-11-06,1817304,1700559,31130,12002954,29223071,5744,2064,52,35110,36744,41226025,71854,0.07993987808611908,85615
2021-11-07,1820315,1702864,31169,12021245,29247970,3011,2305,39,18291,24899,41269215,43190,0.06971521185459598,86282
2021-11-08,1829601,1709403,31217,12071098,29303586,9286,6539,48,49853,55616,41374684,105469,0.08804482833818468,88981
2021-11-09,1844178,1714886,31280,12140389,29342920,14577,5483,63,69291,39334,41483309,108625,0.1341956271576525,98012
2021-11-10,1857735,1721064,31355,12204540,29384766,13557,6178,75,64151,41846,41589306,105997,0.12789984622206288,105316
2021-11-11,1868181,1724067,31426,12268756,29434149,10446,3003,71,64216,49383,41702905,113599,0.09195503481544733,112688
2021-11-12,1882435,1731338,31494,12341884,29500808,14254,7271,68,73128,66659,41842692,139787,0.10196942491075708,119603
2021-11-13,1891614,1734997,31568,12387903,29535397,9179,3659,74,46019,34589,41923300,80608,0.11387207225089321,125049
2021-11-14,1897304,1738682,31630,12416275,29559633,5690,3685,62,28372,24236,41975908,52608,0.10815845498783455,126992
2021-11-15,1908865,1748835,31723,12483147,29619810,11561,10153,93,66872,60177,42102957,127049,0.09099638722067864,128307
2021-11-16,1931398,1757596,31792,12578788,29671332,22533,8761,69,95641,51522,42250120,147163,0.15311593267329424,142010
2021-11-17,1945575,1766170,31874,12640681,29695281,14177,8574,82,61893,23949,42335962,85842,0.16515225647119125,147531
2021-11-18,1959072,1774351,31994,12705044,29747519,13497,8181,120,64363,52238,42452563,116601,0.11575372423907171,152727
2021-11-19,1982040,1783527,32107,12796709,29813877,22968,9176,113,91665,66358,42610586,158023,0.14534593065566404,166406
2021-11-20,1996455,1787179,32203,12862537,29847231,14415,3652,96,65828,33354,42709768,99182,0.14533887197273698,177073
2021-11-21,2004726,1790917,32315,12898652,29873218,8271,3738,112,36115,25987,42771870,62102,0.13318411645357636,181494
2021-11-22,2019236,1806838,32426,12976812,29921127,14510,15921,111,78160,47909,42897939,126069,0.11509570156025668,179972
2021-11-23,2045146,1819994,32542,13081588,29951131,25910,13156,116,104776,30004,43032719,134780,0.19223920462976704,192610
2021-11-24,2063190,1832593,32635,13183063,29978872,18044,12599,93,101475,27741,43161935,129216,0.1396421495789995,197962
2021-11-25,2091125,1845122,32749,13284131,30014499,27935,12529,114,101068,35627,43298630,136695,0.20436007169245402,213254
2021-11-26,2111499,1858224,32866,13384086,30043867,20374,13102,117,99955,29368,43427953,129323,0.15754351507465802,220409
2021-11-27,2124026,1863969,32961,13458530,30051767,12527,5745,95,74444,7900,43510297,82344,0.15213008840959877,227096
2021-11-28,2133329,1869778,33081,13508423,30062041,9303,5809,120,49893,10274,43570464,60167,0.15461964199644324,230470
